[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000099 0x00000099 4   6            utf8    K}80
2     0x000000a1 0x000000a1 4   6            utf8    K|8R
3     0x000000d7 0x000000d7 5   8            utf8    8؉q8K blocks=Basic Latin,Arabic
4     0x000000ef 0x000000ef 6   8            utf8    8RichJ
5     0x000001f8 0x000001f8 5   6            ascii   .text
6     0x0000021f 0x0000021f 7   8            ascii   `.rdata
7     0x00000247 0x00000247 6   7            ascii   @.data
8     0x00000270 0x00000270 6   7            ascii   .gfids
9     0x00000297 0x00000297 6   7            ascii   @.UPX0
10    0x000002c0 0x000002c0 4   5            ascii   .tls
11    0x000002e8 0x000002e8 5   6            ascii   .UPX1
12    0x00000310 0x00000310 6   7            ascii   .reloc
13    0x00000337 0x00000337 6   7            ascii   @.rsrc
6378  0x0005f896 0x00482296 6   8    .UPX1   utf8    +sSէ5v blocks=Basic Latin,Armenian
6379  0x0005f8ce 0x004822ce 4   5    .UPX1   ascii   PuKN
6380  0x0005f8df 0x004822df 4   5    .UPX1   ascii   8j\f~
6381  0x0005f8eb 0x004822eb 4   5    .UPX1   ascii   P>*q
6382  0x0005f929 0x00482329 4   6    .UPX1   utf8    giЧ$ blocks=Basic Latin,Cyrillic
6383  0x0005f93e 0x0048233e 4   5    .UPX1   ascii   $vS 
6384  0x0005f94b 0x0048234b 4   5    .UPX1   ascii   'BTV
6385  0x0005f993 0x00482393 7   8    .UPX1   ascii   qL\r\nR-a
6386  0x0005fa04 0x00482404 7   8    .UPX1   ascii   gj43wn\n
6387  0x0005fa12 0x00482412 4   6    .UPX1   utf8    ؕ"dG blocks=Arabic,Basic Latin
6388  0x0005fa61 0x00482461 4   5    .UPX1   ascii   \nOg6
6389  0x0005fa74 0x00482474 4   6    .UPX1   utf8    Eŀgm blocks=Basic Latin,Latin Extended-A
6390  0x0005faf4 0x004824f4 5   6    .UPX1   ascii   YaPj`
6391  0x0005fb16 0x00482516 4   6    .UPX1   utf8    ױ$Yh blocks=Hebrew,Basic Latin
6392  0x0005fb42 0x00482542 4   6    .UPX1   utf8    w/Lܶ blocks=Basic Latin,Syriac
6393  0x0005fb7d 0x0048257d 4   5    .UPX1   ascii   %gtx
6394  0x0005fbc7 0x004825c7 4   5    .UPX1   ascii   \r0wt
6395  0x0005fbfc 0x004825fc 4   6    .UPX1   utf8    ҠeOi blocks=Cyrillic,Basic Latin
6396  0x0005fc13 0x00482613 4   6    .UPX1   utf8    ܄\v$6 blocks=Syriac,Basic Latin
6397  0x0005fc1f 0x0048261f 4   5    .UPX1   ascii   =;rF
6398  0x0005fca2 0x004826a2 4   5    .UPX1   ascii   |0bV
6399  0x0005fcf0 0x004826f0 5   6    .UPX1   ascii   \v>;\aE
6400  0x0005fd06 0x00482706 5   7    .UPX1   utf8    2=\r)؛ blocks=Basic Latin,Arabic
6401  0x0005fd1d 0x0048271d 4   5    .UPX1   ascii   wH*8
6402  0x0005fd28 0x00482728 4   5    .UPX1   ascii   e>)5
6403  0x0005fd8f 0x0048278f 4   9    .UPX1   utf8    #匲⚑m blocks=Basic Latin,CJK Unified Ideographs,Miscellaneous Symbols
6404  0x0005fdc7 0x004827c7 4   5    .UPX1   ascii   T->e
6405  0x0005fdfc 0x004827fc 7   11   .UPX1   utf8    靫\fdILoѢ blocks=CJK Unified Ideographs,Basic Latin,Cyrillic
6406  0x0005fe57 0x00482857 7   9    .UPX1   utf8    mqd5hLۧ blocks=Basic Latin,Arabic
6407  0x0005fec6 0x004828c6 4   5    .UPX1   ascii   r.bQ
6408  0x0005ff50 0x00482950 4   5    .UPX1   ascii   \*6J
6409  0x0005ff88 0x00482988 4   6    .UPX1   utf8    ˎ!60 blocks=Spacing Modifier Letters,Basic Latin
6410  0x00060018 0x00482a18 4   5    .UPX1   ascii   CcYo
6411  0x0006006a 0x00482a6a 4   6    .UPX1   utf8    [\fմo blocks=Basic Latin,Armenian
6412  0x000600c2 0x00482ac2 4   5    .UPX1   ascii   B\arz
6413  0x000600c7 0x00482ac7 4   5    .UPX1   ascii   +7GS
6414  0x00060120 0x00482b20 4   6    .UPX1   utf8    1ڧM: blocks=Basic Latin,Arabic
6415  0x00060148 0x00482b48 4   5    .UPX1   ascii   g\r"\e
6416  0x00060164 0x00482b64 6   8    .UPX1   utf8    `^μHSJ blocks=Basic Latin,Greek and Coptic
6417  0x000601c7 0x00482bc7 4   6    .UPX1   utf8    "ҧxh blocks=Basic Latin,Cyrillic
6418  0x000602c1 0x00482cc1 6   9    .UPX1   utf8    $Ч}iH֝ blocks=Basic Latin,Cyrillic,Hebrew
6419  0x000602ed 0x00482ced 6   9    .UPX1   utf8    h踹/'s. blocks=Basic Latin,CJK Unified Ideographs
6420  0x0006033c 0x00482d3c 8   9    .UPX1   ascii   L3',qxt{
6421  0x00060350 0x00482d50 4   5    .UPX1   ascii   >rsq
6422  0x00060358 0x00482d58 4   7    .UPX1   utf8    Ğ\tӸx blocks=Latin Extended-A,Basic Latin,Cyrillic
6423  0x00060390 0x00482d90 8   11   .UPX1   utf8    bk[KrӞۀ] blocks=Basic Latin,Cyrillic,Arabic
6424  0x000603d6 0x00482dd6 7   9    .UPX1   utf8    URAn¼9r blocks=Basic Latin,Latin-1 Supplement
6425  0x00060416 0x00482e16 5   7    .UPX1   utf8    O=١\eW blocks=Basic Latin,Arabic
6426  0x00060421 0x00482e21 4   6    .UPX1   utf8    *%"/
6427  0x0006046d 0x00482e6d 4   5    .UPX1   ascii   -`G1
6428  0x00060475 0x00482e75 4   5    .UPX1   ascii   S]Z6
6429  0x000604ac 0x00482eac 4   5    .UPX1   ascii   &N'p
6430  0x000604b3 0x00482eb3 4   7    .UPX1   utf8    3͓ɥi blocks=Basic Latin,Combining Diacritical Marks,IPA Extensions
6431  0x000604bb 0x00482ebb 4   5    .UPX1   ascii   [)y*
6432  0x0006050f 0x00482f0f 5   6    .UPX1   ascii   bu)\a0
6433  0x000605df 0x00482fdf 5   6    .UPX1   ascii   "Dzc`
6434  0x000605fa 0x00482ffa 4   5    .UPX1   ascii   Kq\vV
6435  0x00060633 0x00483033 4   5    .UPX1   ascii   }63-
6436  0x00060679 0x00483079 4   5    .UPX1   ascii   {m\r<
6437  0x0006068b 0x0048308b 5   7    .UPX1   utf8    ґet=c blocks=Cyrillic,Basic Latin
6438  0x000606a1 0x004830a1 5   6    .UPX1   ascii    *z"v
6439  0x000606ff 0x004830ff 4   5    .UPX1   ascii   y4 /
6440  0x0006075a 0x0048315a 4   5    .UPX1   ascii   }K^#
6441  0x000607a0 0x004831a0 4   6    .UPX1   utf8    iΟ!: blocks=Basic Latin,Greek and Coptic
6442  0x000607ce 0x004831ce 5   7    .UPX1   utf8    ]cېMg blocks=Basic Latin,Arabic
6443  0x0006088a 0x0048328a 4   5    .UPX1   ascii   yX,{
6444  0x000608d9 0x004832d9 4   8    .UPX1   utf8    e左֧% blocks=Basic Latin,CJK Unified Ideographs,Hebrew
6445  0x000608ed 0x004832ed 4   5    .UPX1   ascii   z&{c
6446  0x0006092e 0x0048332e 4   6    .UPX1   utf8    W͈\b> blocks=Basic Latin,Combining Diacritical Marks
6447  0x0006098a 0x0048338a 5   6    .UPX1   ascii   |X \ao
6448  0x000609b1 0x004833b1 4   7    .UPX1   utf8    ^Rܶ% blocks=Basic Latin,Syriac
6449  0x000609c6 0x004833c6 4   5    .UPX1   ascii   *\t6B
6450  0x000609cb 0x004833cb 9   12   .UPX1   utf8    ~߫'\fΕ0t1G blocks=Basic Latin,NKo,Greek and Coptic
6451  0x000609f1 0x004833f1 10  13   .UPX1   utf8    =I)\fńigSK\n blocks=Basic Latin,Latin Extended-A
6452  0x00060a3f 0x0048343f 5   7    .UPX1   utf8    "T_xg
6453  0x00060a47 0x00483447 7   10   .UPX1   utf8    ÷E\t/ʧ]\r blocks=Latin-1 Supplement,Basic Latin,IPA Extensions
6454  0x00060a5b 0x0048345b 5   7    .UPX1   utf8    Xݾ.x+ blocks=Basic Latin,Arabic Supplement
6455  0x00060a79 0x00483479 4   5    .UPX1   ascii   Dl1E
6456  0x00060abc 0x004834bc 4   6    .UPX1   utf8    Y\v٠I blocks=Basic Latin,Arabic
6457  0x00060b62 0x00483562 4   5    .UPX1   ascii   A8'H
6458  0x00060b73 0x00483573 5   6    .UPX1   ascii   $VMDE
6459  0x00060c6e 0x0048366e 4   5    .UPX1   ascii   s5wL
6460  0x00060cb1 0x004836b1 4   5    .UPX1   ascii   P!7;
6461  0x00060cf5 0x004836f5 4   5    .UPX1   ascii   lx!2
6462  0x00060d6a 0x0048376a 4   7    .UPX1   utf8    {R.皛 blocks=Basic Latin,CJK Unified Ideographs
6463  0x00060d7a 0x0048377a 4   5    .UPX1   ascii   7\O&
6464  0x00060d8d 0x0048378d 4   6    .UPX1   utf8    ץSv[ blocks=Hebrew,Basic Latin
6465  0x00060dbd 0x004837bd 5   6    .UPX1   ascii   EO~vz
6466  0x00060dca 0x004837ca 5   7    .UPX1   utf8    ʧ?\fc[ blocks=IPA Extensions,Basic Latin
6467  0x00060dd9 0x004837d9 4   7    .UPX1   utf8    คKl. blocks=Thai,Basic Latin
6468  0x00060e3e 0x0048383e 4   5    .UPX1   ascii   .I+-
6469  0x00060e4a 0x0048384a 5   6    .UPX1   ascii   b\v8]\f
6470  0x00060e82 0x00483882 5   7    .UPX1   utf8    ֳ:a$. blocks=Hebrew,Basic Latin
6471  0x00060ead 0x004838ad 9   12   .UPX1   utf8    SƧlpvj֑u@ blocks=Basic Latin,Latin Extended-B,Hebrew
6472  0x00060ece 0x004838ce 4   5    .UPX1   ascii   -F2J
6473  0x00060ee9 0x004838e9 6   10   .UPX1   utf8    CfOн̀Ӗ blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
6474  0x00060eff 0x004838ff 4   7    .UPX1   utf8    rի۰\t blocks=Basic Latin,Armenian,Arabic
6475  0x00060f24 0x00483924 4   5    .UPX1   ascii   %hIi
6476  0x00060fa1 0x004839a1 4   7    .UPX1   utf8    ˵yý^ blocks=Spacing Modifier Letters,Basic Latin,Latin-1 Supplement
6477  0x00060fc3 0x004839c3 4   6    .UPX1   utf8    dЕtr blocks=Basic Latin,Cyrillic
6478  0x0006100e 0x00483a0e 4   5    .UPX1   ascii   VbQr
6479  0x0006103f 0x00483a3f 5   6    .UPX1   ascii   (DICF
6480  0x00061069 0x00483a69 4   6    .UPX1   utf8    ٧91L blocks=Arabic,Basic Latin
6481  0x0006107a 0x00483a7a 4   5    .UPX1   ascii   f\Gw
6482  0x000610a0 0x00483aa0 4   5    .UPX1   ascii   j|JU
6483  0x000610a9 0x00483aa9 5   6    .UPX1   ascii   [k\fG!
6484  0x000610e2 0x00483ae2 4   5    .UPX1   ascii   ~y]d
6485  0x00061174 0x00483b74 5   6    .UPX1   ascii   5QG-[
6486  0x0006118d 0x00483b8d 4   5    .UPX1   ascii   _oWD
6487  0x000611d2 0x00483bd2 4   5    .UPX1   ascii   GQY;
6488  0x00061200 0x00483c00 5   8    .UPX1   utf8    \ƕ$lǙ blocks=Basic Latin,Latin Extended-B
6489  0x0006121b 0x00483c1b 6   9    .UPX1   utf8    5%\e\tB blocks=Basic Latin,Private Use Area
6490  0x00061229 0x00483c29 6   7    .UPX1   ascii   eQxyot
6491  0x00061287 0x00483c87 5   7    .UPX1   utf8    hܻ\bH| blocks=Basic Latin,Syriac
6492  0x00061293 0x00483c93 4   6    .UPX1   utf8    ڧJ\tv blocks=Arabic,Basic Latin
6493  0x000612af 0x00483caf 8   11   .UPX1   utf8    _͗ЧN/>B] blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
6494  0x000612f9 0x00483cf9 4   5    .UPX1   ascii   *nWR
6495  0x00061337 0x00483d37 4   5    .UPX1   ascii   |"e\a
6496  0x00061374 0x00483d74 4   6    .UPX1   utf8    WH+{
6497  0x00061382 0x00483d82 4   5    .UPX1   ascii   6dg[
6498  0x000613e3 0x00483de3 6   7    .UPX1   ascii   go4^\3
6499  0x00061434 0x00483e34 4   5    .UPX1   ascii   E(pT
6500  0x00061449 0x00483e49 4   6    .UPX1   utf8    iԓ#V blocks=Basic Latin,Cyrillic Supplement
6501  0x0006148f 0x00483e8f 5   7    .UPX1   utf8    "B*vڭ blocks=Basic Latin,Arabic
6502  0x00061529 0x00483f29 5   6    .UPX1   ascii   2&Bj%
6503  0x0006154e 0x00483f4e 4   5    .UPX1   ascii   {G\a>
6504  0x00061572 0x00483f72 5   9    .UPX1   utf8     ƙU{駞 blocks=Basic Latin,Latin Extended-B,CJK Unified Ideographs
6505  0x00061580 0x00483f80 5   8    .UPX1   utf8    P˅ǈ^x blocks=Basic Latin,Spacing Modifier Letters,Latin Extended-B
6506  0x00061592 0x00483f92 4   5    .UPX1   ascii   :$\n\t
6507  0x000615c8 0x00483fc8 4   5    .UPX1   ascii   -<z.
6508  0x000615f8 0x00483ff8 4   5    .UPX1   ascii   \eWX(
6509  0x0006160c 0x0048400c 4   5    .UPX1   ascii   N\v?j
6510  0x00061629 0x00484029 4   6    .UPX1   utf8    'wκ| blocks=Basic Latin,Greek and Coptic
6511  0x0006165a 0x0048405a 4   6    .UPX1   utf8    ڽ&\ef blocks=Arabic,Basic Latin
6512  0x000616e9 0x004840e9 7   8    .UPX1   ascii   K2m\104
6513  0x0006170f 0x0048410f 4   6    .UPX1   utf8    X7о% blocks=Basic Latin,Cyrillic
6514  0x00061723 0x00484123 4   6    .UPX1   utf8    \t\b֧| blocks=Basic Latin,Hebrew
6515  0x0006172c 0x0048412c 5   7    .UPX1   utf8    nvRiҾ blocks=Basic Latin,Cyrillic
6516  0x00061758 0x00484158 4   5    .UPX1   ascii   +g"y
6517  0x00061791 0x00484191 6   8    .UPX1   utf8    31@£N# blocks=Basic Latin,Latin-1 Supplement
6518  0x000617db 0x004841db 5   6    .UPX1   ascii   <=1w&
6519  0x000617f7 0x004841f7 5   8    .UPX1   utf8    Ч\byƢg blocks=Cyrillic,Basic Latin,Latin Extended-B
6520  0x00061806 0x00484206 5   7    .UPX1   utf8    *h[ɧ\b blocks=Basic Latin,IPA Extensions
6521  0x00061844 0x00484244 4   6    .UPX1   utf8    RgsT
6522  0x0006189a 0x0048429a 4   5    .UPX1   ascii   qki{
6523  0x000618ad 0x004842ad 4   5    .UPX1   ascii   JIXC
6524  0x000618ee 0x004842ee 4   6    .UPX1   utf8    g9آ: blocks=Basic Latin,Arabic
6525  0x00061950 0x00484350 4   5    .UPX1   ascii   )A>!
6526  0x00061967 0x00484367 5   6    .UPX1   ascii   'v5:\f
6527  0x00061972 0x00484372 5   6    .UPX1   ascii   nC*H$
6528  0x0006198d 0x0048438d 4   6    .UPX1   utf8    \f\rʸi blocks=Basic Latin,Spacing Modifier Letters
6529  0x000619a4 0x004843a4 4   5    .UPX1   ascii   DgPx
6530  0x000619bc 0x004843bc 4   5    .UPX1   ascii   )#)g
6531  0x000619e7 0x004843e7 4   5    .UPX1   ascii   \bk_8
6532  0x000619ed 0x004843ed 8   9    .UPX1   ascii   No\aGwd\rL
6533  0x00061aa1 0x004844a1 7   8    .UPX1   ascii   `cp_fEB
6534  0x00061acb 0x004844cb 4   5    .UPX1   ascii   "av&
6535  0x00061b2c 0x0048452c 4   5    .UPX1   ascii   H3%}
6536  0x00061baf 0x004845af 5   6    .UPX1   ascii   4`%k{
6537  0x00061bc9 0x004845c9 5   7    .UPX1   utf8    !&;zѤ blocks=Basic Latin,Cyrillic
6538  0x00061be3 0x004845e3 4   6    .UPX1   utf8    ڧ[\v0 blocks=Arabic,Basic Latin
6539  0x00061c25 0x00484625 4   7    .UPX1   utf8    电}/D blocks=CJK Unified Ideographs,Basic Latin
6540  0x00061c3b 0x0048463b 5   6    .UPX1   ascii   _z\vv\e
6541  0x00061c5a 0x0048465a 4   5    .UPX1   ascii   q587
6542  0x00061c69 0x00484669 4   5    .UPX1   ascii   0I@y
6543  0x00061cb6 0x004846b6 5   6    .UPX1   ascii   n0^>V
6544  0x00061cf2 0x004846f2 4   6    .UPX1   utf8    Qӂe, blocks=Basic Latin,Cyrillic
6545  0x00061d0a 0x0048470a 6   9    .UPX1   utf8    Rʨ܌\e' blocks=Basic Latin,IPA Extensions,Syriac
6546  0x00061d7b 0x0048477b 4   6    .UPX1   utf8    9͓Co blocks=Basic Latin,Combining Diacritical Marks
6547  0x00061dfb 0x004847fb 4   5    .UPX1   ascii   !`.U
6548  0x00061e7d 0x0048487d 5   8    .UPX1   utf8    '᩼eeR blocks=Basic Latin,Tai Tham
6549  0x00061e91 0x00484891 4   6    .UPX1   utf8    dƯ;> blocks=Basic Latin,Latin Extended-B
6550  0x00061ebf 0x004848bf 4   5    .UPX1   ascii   QBoD
6551  0x00061f33 0x00484933 4   7    .UPX1   utf8    Ֆ%ȧP blocks=Armenian,Basic Latin,Latin Extended-B
6552  0x00061f47 0x00484947 4   8    .UPX1   utf8    ǥ&C떫 blocks=Latin Extended-B,Basic Latin,Hangul Syllables
6553  0x00061fbe 0x004849be 5   6    .UPX1   ascii   =JUxC
6554  0x00062023 0x00484a23 5   7    .UPX1   utf8    N6RD۠ blocks=Basic Latin,Arabic
6555  0x0006203f 0x00484a3f 4   5    .UPX1   ascii   6xg-
6556  0x00062044 0x00484a44 4   5    .UPX1   ascii   s@vl
6557  0x000620be 0x00484abe 4   5    .UPX1   ascii   A*_i
6558  0x0006213c 0x00484b3c 4   5    .UPX1   ascii   aG\vr
6559  0x0006216b 0x00484b6b 6   8    .UPX1   utf8    d\rS\a`Ч blocks=Basic Latin,Cyrillic
6560  0x000621b1 0x00484bb1 5   6    .UPX1   ascii   %ds\fC
6561  0x000621db 0x00484bdb 4   5    .UPX1   ascii   #,\r"
6562  0x0006220a 0x00484c0a 4   5    .UPX1   ascii   CG\n\e
6563  0x0006224c 0x00484c4c 5   7    .UPX1   utf8    ʩ1v&! blocks=IPA Extensions,Basic Latin
6564  0x00062276 0x00484c76 5   8    .UPX1   utf8    @gep滐 blocks=Basic Latin,CJK Unified Ideographs
6565  0x00062297 0x00484c97 4   5    .UPX1   ascii   {\t#s
6566  0x000622ea 0x00484cea 4   5    .UPX1   ascii   PI^#
6567  0x00062307 0x00484d07 4   6    .UPX1   utf8    [ԧLt blocks=Basic Latin,Cyrillic Supplement
6568  0x0006232b 0x00484d2b 4   5    .UPX1   ascii   \bT=F
6569  0x00062368 0x00484d68 4   5    .UPX1   ascii   ZzEC
6570  0x000623a7 0x00484da7 4   7    .UPX1   utf8    ҔZ=Ƨ blocks=Cyrillic,Basic Latin,Latin Extended-B
6571  0x000623e5 0x00484de5 5   9    .UPX1   utf8    Ҏ'鞘3j blocks=Cyrillic,Basic Latin,CJK Unified Ideographs
6572  0x000623f2 0x00484df2 4   5    .UPX1   ascii   '%o\t
6573  0x00062424 0x00484e24 6   9    .UPX1   utf8    "f R۹˗ blocks=Basic Latin,Arabic,Spacing Modifier Letters
6574  0x0006250c 0x00484f0c 4   6    .UPX1   utf8    9LƘw blocks=Basic Latin,Latin Extended-B
6575  0x00062516 0x00484f16 7   9    .UPX1   utf8    آjdV[\/ blocks=Arabic,Basic Latin
6576  0x00062589 0x00484f89 4   5    .UPX1   ascii   a!u8
6577  0x0006259a 0x00484f9a 4   5    .UPX1   ascii   \ff.R
6578  0x000625aa 0x00484faa 4   5    .UPX1   ascii   \vU;\a
6579  0x000625b4 0x00484fb4 4   6    .UPX1   utf8    مO"s blocks=Arabic,Basic Latin
6580  0x0006268f 0x0048508f 5   6    .UPX1   ascii   zYy]5
6581  0x0006269e 0x0048509e 6   9    .UPX1   utf8    g\e%Ӂaڧ blocks=Basic Latin,Cyrillic,Arabic
6582  0x00062748 0x00485148 4   5    .UPX1   ascii   {Hc\f
6583  0x00062756 0x00485156 4   6    .UPX1   utf8    כ(4J blocks=Hebrew,Basic Latin
6584  0x0006282e 0x0048522e 4   5    .UPX1   ascii   L]x!
6585  0x00062858 0x00485258 4   5    .UPX1   ascii   'Ce8
6586  0x0006286c 0x0048526c 4   5    .UPX1   ascii   XT&4
6587  0x000628c4 0x004852c4 4   5    .UPX1   ascii   \aF6v
6588  0x000628ca 0x004852ca 4   5    .UPX1   ascii   qm\ft
6589  0x000628cf 0x004852cf 4   7    .UPX1   utf8    !ĈNʫ blocks=Basic Latin,Latin Extended-A,IPA Extensions
6590  0x000628db 0x004852db 4   5    .UPX1   ascii   >#yb
6591  0x000628ed 0x004852ed 7   8    .UPX1   ascii   y\v?!'<P
6592  0x00062930 0x00485330 4   5    .UPX1   ascii   C\nbt
6593  0x000629be 0x004853be 5   7    .UPX1   utf8    \fۧ\V4 blocks=Basic Latin,Arabic
6594  0x000629e2 0x004853e2 4   5    .UPX1   ascii   dp6-
6595  0x00062a0d 0x0048540d 7   11   .UPX1   utf8    yͦވ·[dq blocks=Basic Latin,Combining Diacritical Marks,Thaana,Greek and Coptic
6596  0x00062a62 0x00485462 4   5    .UPX1   ascii   zN\v+
6597  0x00062aaf 0x004854af 5   6    .UPX1   ascii   u&\f\b[
6598  0x00062acf 0x004854cf 4   6    .UPX1   utf8    |qؚO blocks=Basic Latin,Arabic
6599  0x00062b02 0x00485502 6   8    .UPX1   utf8    iߚQ+;o blocks=Basic Latin,NKo
6600  0x00062b52 0x00485552 6   7    .UPX1   ascii   =mJo>\e
6601  0x00062bf6 0x004855f6 6   11   .UPX1   utf8    B漱gte blocks=Basic Latin,CJK Unified Ideographs,Private Use Area
6602  0x00062d1b 0x0048571b 4   5    .UPX1   ascii   t3q(
6603  0x00062d7b 0x0048577b 4   6    .UPX1   utf8    ۿJNa blocks=Arabic,Basic Latin
6604  0x00062dd4 0x004857d4 6   7    .UPX1   ascii   \t^qa\b<
6605  0x00062e2e 0x0048582e 4   5    .UPX1   ascii   c.#\v
6606  0x00062e67 0x00485867 4   6    .UPX1   utf8    %Lߗy blocks=Basic Latin,NKo
6607  0x00062e8d 0x0048588d 5   6    .UPX1   ascii   Fq\a!A
6608  0x00062ef8 0x004858f8 6   7    .UPX1   ascii   k4^OLF
6609  0x00062fd3 0x004859d3 4   5    .UPX1   ascii   4$r|
6610  0x00062fff 0x004859ff 4   5    .UPX1   ascii   <)E:
6611  0x0006302b 0x00485a2b 4   5    .UPX1   ascii   URCg
6612  0x00063049 0x00485a49 4   5    .UPX1   ascii   k/Z\b
6613  0x0006306b 0x00485a6b 4   5    .UPX1   ascii   O}tR
6614  0x00063079 0x00485a79 6   9    .UPX1   utf8     ۨ\v\nz3 blocks=Basic Latin,Arabic
6615  0x000630b5 0x00485ab5 4   5    .UPX1   ascii   ^MyR
6616  0x000630ba 0x00485aba 4   6    .UPX1   utf8    |cЧd blocks=Basic Latin,Cyrillic
6617  0x000630e9 0x00485ae9 5   6    .UPX1   ascii   ^_bd^
6618  0x000631fe 0x00485bfe 4   5    .UPX1   ascii   4k.O
6619  0x0006324d 0x00485c4d 4   6    .UPX1   utf8    oƽEi blocks=Basic Latin,Latin Extended-B
6620  0x0006325c 0x00485c5c 5   7    .UPX1   utf8    TؙC#G blocks=Basic Latin,Arabic
6621  0x00063340 0x00485d40 5   6    .UPX1   ascii   #IR\ti
6622  0x000633cc 0x00485dcc 4   6    .UPX1   utf8    Aűsn blocks=Basic Latin,Latin Extended-A
6623  0x0006341d 0x00485e1d 4   5    .UPX1   ascii   +[<2
6624  0x00063464 0x00485e64 4   5    .UPX1   ascii   'S\r\t
6625  0x00063484 0x00485e84 4   5    .UPX1   ascii   @`yN
6626  0x00063489 0x00485e89 4   5    .UPX1   ascii   z4"0
6627  0x000634cf 0x00485ecf 4   5    .UPX1   ascii   | 2[
6628  0x000634d9 0x00485ed9 6   8    .UPX1   utf8    d'ǓZ\fa blocks=Basic Latin,Latin Extended-B
6629  0x00063538 0x00485f38 4   5    .UPX1   ascii   ^?>;
6630  0x00063562 0x00485f62 4   5    .UPX1   ascii   ALF&
6631  0x000635fb 0x00485ffb 4   6    .UPX1   utf8    &Y[Ģ blocks=Basic Latin,Latin Extended-A
6632  0x0006363f 0x0048603f 4   5    .UPX1   ascii   !Inp
6633  0x00063648 0x00486048 4   5    .UPX1   ascii   Xs\a<
6634  0x0006367b 0x0048607b 5   6    .UPX1   ascii   gV Oq
6635  0x00063688 0x00486088 6   7    .UPX1   ascii   rIH\a\n$
6636  0x00063735 0x00486135 4   6    .UPX1   utf8    ˷H%? blocks=Spacing Modifier Letters,Basic Latin
6637  0x00063781 0x00486181 4   5    .UPX1   ascii   %D8O
6638  0x0006378b 0x0048618b 6   9    .UPX1   utf8    ߠ\bȩ"U\r blocks=NKo,Basic Latin,Latin Extended-B
6639  0x000637e2 0x004861e2 6   7    .UPX1   ascii   (,$=\ft
6640  0x0006380e 0x0048620e 6   8    .UPX1   utf8    wD[ϫ"L blocks=Basic Latin,Greek and Coptic
6641  0x000638c0 0x004862c0 4   5    .UPX1   ascii    !Hf
6642  0x000638ff 0x004862ff 5   8    .UPX1   utf8    K%ߧͬw blocks=Basic Latin,NKo,Combining Diacritical Marks
6643  0x00063928 0x00486328 4   5    .UPX1   ascii   7fSo
6644  0x00063950 0x00486350 5   6    .UPX1   ascii   0c'M5
6645  0x00063990 0x00486390 5   7    .UPX1   utf8    &L̤DO blocks=Basic Latin,Combining Diacritical Marks
6646  0x000639d8 0x004863d8 4   5    .UPX1   ascii   \n$ep
6647  0x000639e4 0x004863e4 4   5    .UPX1   ascii   sfF=
6648  0x00063a67 0x00486467 4   5    .UPX1   ascii   .h(l
6649  0x00063aaf 0x004864af 4   5    .UPX1   ascii   X'8A
6650  0x00063afb 0x004864fb 5   6    .UPX1   ascii   fl{E\r
6651  0x00063b0e 0x0048650e 5   8    .UPX1   utf8    ͌*̞4L blocks=Combining Diacritical Marks,Basic Latin
6652  0x00063b6a 0x0048656a 4   5    .UPX1   ascii   \fwXR
6653  0x00063bb9 0x004865b9 4   6    .UPX1   utf8    0Bߒ. blocks=Basic Latin,NKo
6654  0x00063bcb 0x004865cb 4   7    .UPX1   utf8    -ҧ%Σ blocks=Basic Latin,Cyrillic,Greek and Coptic
6655  0x00063bea 0x004865ea 4   5    .UPX1   ascii   \a2#D
6656  0x00063c21 0x00486621 4   6    .UPX1   utf8    \v7ۯM blocks=Basic Latin,Arabic
6657  0x00063c35 0x00486635 4   6    .UPX1   utf8    ._-"
6658  0x00063c92 0x00486692 4   5    .UPX1   ascii   \t;w?
6659  0x00063cf7 0x004866f7 5   8    .UPX1   utf8    ݂&ۤ(\a blocks=Syriac,Basic Latin,Arabic
6660  0x00063d41 0x00486741 5   7    .UPX1   utf8    %ާyl( blocks=Basic Latin,Thaana
6661  0x00063d6c 0x0048676c 5   6    .UPX1   ascii   \a>Y^!
6662  0x00063da6 0x004867a6 4   5    .UPX1   ascii   M!g\f
6663  0x00063e35 0x00486835 4   5    .UPX1   ascii   *Dpr
6664  0x00063e5a 0x0048685a 4   6    .UPX1   utf8    \v]pʀ blocks=Basic Latin,IPA Extensions
6665  0x00063e80 0x00486880 4   6    .UPX1   utf8    ѰBd+ blocks=Cyrillic,Basic Latin
6666  0x00063e86 0x00486886 5   7    .UPX1   utf8    8|#lε blocks=Basic Latin,Greek and Coptic
6667  0x00063e97 0x00486897 6   8    .UPX1   utf8    VΧ eLg blocks=Basic Latin,Greek and Coptic
6668  0x00063eac 0x004868ac 4   5    .UPX1   ascii   X5Gj
6669  0x00063efc 0x004868fc 5   7    .UPX1   utf8    T7Fϧ  blocks=Basic Latin,Greek and Coptic
6670  0x00063f51 0x00486951 5   6    .UPX1   ascii   }~?(I
6671  0x00063f6c 0x0048696c 4   5    .UPX1   ascii   SqK+
